family,side,band,cfg,may_n,may_gr,may_ROI,may_CI_lo,may_CI_hi,may_PnL,may_cons,jun_n,jun_gr,jun_ROI,jun_CI_lo,jun_CI_hi,jun_PnL,jun_cons,min_ROI,sum_PnL
pitcher_strikeouts,OVER,"[-499,-400]",HR≥55/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥-,129,129,15.82,11.01,20.63,20.404,0.857,32,32,7.45,-6.85,21.76,2.385,0.833,7.45,22.789
pitcher_strikeouts,OVER,"[-499,-400]",HR≥55/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥-,129,129,15.82,11.01,20.63,20.404,0.857,32,32,7.45,-6.85,21.76,2.385,0.833,7.45,22.789
pitcher_strikeouts,OVER,"[-499,-400]",HR≥60/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥-,129,129,15.82,11.01,20.63,20.404,0.857,31,31,6.94,-7.8,21.67,2.15,0.826,6.94,22.554
pitcher_strikeouts,OVER,"[-499,-400]",HR≥60/EDG≥0.0/CV≤0.7/μ≥-/TP≥-,129,129,15.82,11.01,20.63,20.404,0.857,31,31,6.94,-7.8,21.67,2.15,0.826,6.94,22.554
pitcher_strikeouts,OVER,"[-499,-400]",HR≥60/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥-,129,129,15.82,11.01,20.63,20.404,0.857,31,31,6.94,-7.8,21.67,2.15,0.826,6.94,22.554
pitcher_strikeouts,OVER,"[-499,-400]",HR≥60/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥-,129,129,15.82,11.01,20.63,20.404,0.857,31,31,6.94,-7.8,21.67,2.15,0.826,6.94,22.554
pitcher_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥0.0/CV≤0.7/μ≥-/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,35,35,5.3,-9.15,19.76,1.856,0.792,5.3,24.26
pitcher_strikeouts,OVER,"[-499,-400]",HR≥45/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,35,35,5.3,-9.15,19.76,1.856,0.792,5.3,24.26
pitcher_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,35,35,5.3,-9.15,19.76,1.856,0.792,5.3,24.26
pitcher_strikeouts,OVER,"[-499,-400]",HR≥50/EDG≥0.0/CV≤0.7/μ≥-/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,35,35,5.3,-9.15,19.76,1.856,0.792,5.3,24.26
pitcher_strikeouts,OVER,"[-499,-400]",HR≥45/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,35,35,5.3,-9.15,19.76,1.856,0.792,5.3,24.26
pitcher_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,35,35,5.3,-9.15,19.76,1.856,0.792,5.3,24.26
pitcher_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,35,35,5.3,-9.15,19.76,1.856,0.792,5.3,24.26
pitcher_strikeouts,OVER,"[-499,-400]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,35,35,5.3,-9.15,19.76,1.856,0.792,5.3,24.26
pitcher_strikeouts,OVER,"[-499,-400]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,35,35,5.3,-9.15,19.76,1.856,0.792,5.3,24.26
pitcher_strikeouts,OVER,"[-499,-400]",HR≥50/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,35,35,5.3,-9.15,19.76,1.856,0.792,5.3,24.26
pitcher_strikeouts,OVER,"[-499,-400]",HR≥45/EDG≥0.0/CV≤0.7/μ≥-/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,35,35,5.3,-9.15,19.76,1.856,0.792,5.3,24.26
pitcher_strikeouts,OVER,"[-499,-400]",HR≥45/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,35,35,5.3,-9.15,19.76,1.856,0.792,5.3,24.26
pitcher_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥-,145,145,9.93,3.83,16.04,14.404,0.714,38,38,3.49,-10.95,17.94,1.328,0.75,3.49,15.732
pitcher_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥0.0/CV≤-/μ≥0.0/TP≥-,145,145,9.93,3.83,16.04,14.404,0.714,38,38,3.49,-10.95,17.94,1.328,0.75,3.49,15.732
pitcher_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥0.0/CV≤-/μ≥1.0/TP≥-,145,145,9.93,3.83,16.04,14.404,0.714,38,38,3.49,-10.95,17.94,1.328,0.75,3.49,15.732
pitcher_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥0.0/CV≤-/μ≥0.5/TP≥-,145,145,9.93,3.83,16.04,14.404,0.714,38,38,3.49,-10.95,17.94,1.328,0.75,3.49,15.732
pitcher_strikeouts,OVER,"[-499,-400]",HR≥50/EDG≥0.0/CV≤-/μ≥0.5/TP≥-,145,145,9.93,3.83,16.04,14.404,0.714,37,37,2.99,-11.82,17.8,1.106,0.75,2.99,15.51
pitcher_strikeouts,OVER,"[-499,-400]",HR≥50/EDG≥0.0/CV≤-/μ≥0.0/TP≥-,145,145,9.93,3.83,16.04,14.404,0.714,37,37,2.99,-11.82,17.8,1.106,0.75,2.99,15.51
pitcher_strikeouts,OVER,"[-499,-400]",HR≥45/EDG≥0.0/CV≤-/μ≥-/TP≥-,145,145,9.93,3.83,16.04,14.404,0.714,37,37,2.99,-11.82,17.8,1.106,0.75,2.99,15.51
pitcher_strikeouts,OVER,"[-499,-400]",HR≥45/EDG≥0.0/CV≤-/μ≥1.0/TP≥-,145,145,9.93,3.83,16.04,14.404,0.714,37,37,2.99,-11.82,17.8,1.106,0.75,2.99,15.51
pitcher_strikeouts,OVER,"[-499,-400]",HR≥45/EDG≥0.0/CV≤-/μ≥0.0/TP≥-,145,145,9.93,3.83,16.04,14.404,0.714,37,37,2.99,-11.82,17.8,1.106,0.75,2.99,15.51
pitcher_strikeouts,OVER,"[-499,-400]",HR≥50/EDG≥0.0/CV≤-/μ≥1.0/TP≥-,145,145,9.93,3.83,16.04,14.404,0.714,37,37,2.99,-11.82,17.8,1.106,0.75,2.99,15.51
pitcher_strikeouts,OVER,"[-499,-400]",HR≥45/EDG≥0.0/CV≤-/μ≥0.5/TP≥-,145,145,9.93,3.83,16.04,14.404,0.714,37,37,2.99,-11.82,17.8,1.106,0.75,2.99,15.51
pitcher_strikeouts,OVER,"[-499,-400]",HR≥50/EDG≥0.0/CV≤-/μ≥-/TP≥-,145,145,9.93,3.83,16.04,14.404,0.714,37,37,2.99,-11.82,17.8,1.106,0.75,2.99,15.51
pitcher_strikeouts,OVER,"[-499,-400]",HR≥45/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,30,30,2.3,-14.35,18.96,0.691,0.783,2.3,23.095
pitcher_strikeouts,OVER,"[-499,-400]",HR≥50/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,30,30,2.3,-14.35,18.96,0.691,0.783,2.3,23.095
pitcher_strikeouts,OVER,"[-499,-400]",HR≥50/EDG≥0.0/CV≤0.6/μ≥-/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,30,30,2.3,-14.35,18.96,0.691,0.783,2.3,23.095
pitcher_strikeouts,OVER,"[-499,-400]",HR≥45/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,30,30,2.3,-14.35,18.96,0.691,0.783,2.3,23.095
pitcher_strikeouts,OVER,"[-499,-400]",HR≥50/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,30,30,2.3,-14.35,18.96,0.691,0.783,2.3,23.095
pitcher_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,30,30,2.3,-14.35,18.96,0.691,0.783,2.3,23.095
pitcher_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥0.0/CV≤0.6/μ≥-/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,30,30,2.3,-14.35,18.96,0.691,0.783,2.3,23.095
pitcher_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,30,30,2.3,-14.35,18.96,0.691,0.783,2.3,23.095
pitcher_strikeouts,OVER,"[-499,-400]",HR≥50/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,30,30,2.3,-14.35,18.96,0.691,0.783,2.3,23.095
pitcher_strikeouts,OVER,"[-499,-400]",HR≥45/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,30,30,2.3,-14.35,18.96,0.691,0.783,2.3,23.095
pitcher_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,30,30,2.3,-14.35,18.96,0.691,0.783,2.3,23.095
pitcher_strikeouts,OVER,"[-499,-400]",HR≥45/EDG≥0.0/CV≤0.6/μ≥-/TP≥-,137,137,16.35,11.81,20.9,22.404,0.857,30,30,2.3,-14.35,18.96,0.691,0.783,2.3,23.095
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥-/CV≤0.4/μ≥0.5/TP≥-,102,88,29.37,28.93,29.8,25.844,1.0,34,34,17.72,5.2,30.23,6.023,0.85,17.72,31.867
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-/CV≤0.7/μ≥1.0/TP≥-,84,70,14.84,5.8,23.87,10.385,0.8,37,37,14.78,1.71,27.85,5.468,0.842,14.78,15.853
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,70,56,28.13,27.53,28.73,15.754,1.0,37,36,14.45,1.03,27.87,5.201,0.833,14.45,20.955
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤-/μ≥-/TP≥-,70,56,28.13,27.53,28.73,15.754,1.0,37,36,14.45,1.03,27.87,5.201,0.833,14.45,20.955
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,70,56,28.13,27.53,28.73,15.754,1.0,37,36,14.45,1.03,27.87,5.201,0.833,14.45,20.955
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,64,50,27.51,27.1,27.92,13.754,1.0,36,36,14.45,1.03,27.87,5.201,0.833,14.45,18.955
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,70,56,28.13,27.53,28.73,15.754,1.0,37,36,14.45,1.03,27.87,5.201,0.833,14.45,20.955
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,70,56,28.13,27.53,28.73,15.754,1.0,37,36,14.45,1.03,27.87,5.201,0.833,14.45,20.955
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥-,70,56,28.13,27.53,28.73,15.754,1.0,37,36,14.45,1.03,27.87,5.201,0.833,14.45,20.955
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥1.0/TP≥-,64,50,27.51,27.1,27.92,13.754,1.0,36,36,14.45,1.03,27.87,5.201,0.833,14.45,18.955
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,70,56,28.13,27.53,28.73,15.754,1.0,36,35,14.09,0.3,27.88,4.931,0.824,14.09,20.685
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,70,56,28.13,27.53,28.73,15.754,1.0,36,35,14.09,0.3,27.88,4.931,0.824,14.09,20.685
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,70,56,28.13,27.53,28.73,15.754,1.0,36,35,14.09,0.3,27.88,4.931,0.824,14.09,20.685
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥-,64,50,27.51,27.1,27.92,13.754,1.0,35,35,14.09,0.3,27.88,4.931,0.824,14.09,18.685
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-/CV≤0.6/μ≥1.0/TP≥-,84,70,14.84,5.8,23.87,10.385,0.8,35,35,14.09,0.3,27.88,4.931,0.824,14.09,15.316
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-/CV≤0.7/μ≥0.5/TP≥-,104,90,18.17,11.03,25.32,16.357,0.833,44,43,13.92,1.4,26.43,5.984,0.81,13.92,22.341
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-/CV≤0.6/μ≥0.5/TP≥-,104,90,18.17,11.03,25.32,16.357,0.833,42,41,13.28,0.18,26.38,5.447,0.8,13.28,21.804
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-/CV≤0.5/μ≥1.0/TP≥-,84,70,14.84,5.8,23.87,10.385,0.8,33,33,13.2,-1.39,27.78,4.355,0.812,13.2,14.74
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤0.5/μ≥1.0/TP≥-,64,50,27.51,27.1,27.92,13.754,1.0,33,33,13.2,-1.39,27.78,4.355,0.812,13.2,18.109
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤0.5/μ≥-/TP≥-,70,56,28.13,27.53,28.73,15.754,1.0,34,33,13.2,-1.39,27.78,4.355,0.812,13.2,20.109
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥-,70,56,28.13,27.53,28.73,15.754,1.0,34,33,13.2,-1.39,27.78,4.355,0.812,13.2,20.109
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥-,70,56,28.13,27.53,28.73,15.754,1.0,34,33,13.2,-1.39,27.78,4.355,0.812,13.2,20.109
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-/CV≤0.5/μ≥0.5/TP≥-,97,83,17.52,9.78,25.25,14.539,0.833,40,39,12.49,-1.24,26.22,4.871,0.789,12.49,19.41
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-/CV≤-/μ≥1.0/TP≥-,84,70,14.84,5.8,23.87,10.385,0.8,39,39,12.19,-1.5,25.88,4.753,0.789,12.19,15.138
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥-,63,49,28.34,27.67,29.01,13.887,1.0,32,31,12.14,-3.32,27.61,3.765,0.812,12.14,17.652
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤0.45/μ≥-/TP≥-,63,49,28.34,27.67,29.01,13.887,1.0,32,31,12.14,-3.32,27.61,3.765,0.812,12.14,17.652
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥-,57,43,27.64,27.18,28.11,11.887,1.0,31,31,12.14,-3.32,27.61,3.765,0.812,12.14,15.652
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥-,63,49,28.34,27.67,29.01,13.887,1.0,32,31,12.14,-3.32,27.61,3.765,0.812,12.14,17.652
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-/CV≤0.45/μ≥1.0/TP≥-,71,57,11.85,0.88,22.82,6.754,0.75,31,31,12.14,-3.32,27.61,3.765,0.812,11.85,10.519
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-/CV≤-/μ≥0.5/TP≥-,104,90,18.17,11.03,25.32,16.357,0.833,46,45,11.71,-1.25,24.67,5.269,0.762,11.71,21.626
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-/CV≤0.45/μ≥0.5/TP≥-,84,70,15.58,6.48,24.69,10.908,0.833,38,37,11.57,-2.85,25.99,4.281,0.789,11.57,15.189
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥-,84,70,16.79,8.35,25.23,11.754,0.8,34,34,10.03,-5.57,25.63,3.41,0.722,10.03,15.164
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥0.0/CV≤-/μ≥0.5/TP≥-,84,70,16.79,8.35,25.23,11.754,0.8,34,34,10.03,-5.57,25.63,3.41,0.722,10.03,15.164
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥-,84,70,16.79,8.35,25.23,11.754,0.8,34,34,10.03,-5.57,25.63,3.41,0.722,10.03,15.164
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥0.0/CV≤-/μ≥0.0/TP≥-,84,70,16.79,8.35,25.23,11.754,0.8,34,34,10.03,-5.57,25.63,3.41,0.722,10.03,15.164
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥0.0/CV≤0.7/μ≥-/TP≥-,84,70,16.79,8.35,25.23,11.754,0.8,34,34,10.03,-5.57,25.63,3.41,0.722,10.03,15.164
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥-,84,70,16.79,8.35,25.23,11.754,0.8,34,34,10.03,-5.57,25.63,3.41,0.722,10.03,15.164
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥0.0/CV≤-/μ≥-/TP≥-,84,70,16.79,8.35,25.23,11.754,0.8,34,34,10.03,-5.57,25.63,3.41,0.722,10.03,15.164
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥0.0/CV≤-/μ≥1.0/TP≥-,84,70,16.79,8.35,25.23,11.754,0.8,34,34,10.03,-5.57,25.63,3.41,0.722,10.03,15.164
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥-,78,64,27.74,27.4,28.08,17.754,1.0,33,33,9.51,-6.53,25.56,3.14,0.722,9.51,20.894
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥0.0/CV≤0.6/μ≥-/TP≥-,78,64,27.74,27.4,28.08,17.754,1.0,33,33,9.51,-6.53,25.56,3.14,0.722,9.51,20.894
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥-,78,64,27.74,27.4,28.08,17.754,1.0,33,33,9.51,-6.53,25.56,3.14,0.722,9.51,20.894
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥-,78,64,27.74,27.4,28.08,17.754,1.0,33,33,9.51,-6.53,25.56,3.14,0.722,9.51,20.894
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥-/CV≤0.7/μ≥0.5/TP≥-,191,177,9.75,3.02,16.49,17.262,0.857,60,59,9.24,-2.7,21.18,5.45,0.739,9.24,22.712
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,110,96,10.9,2.07,19.74,10.468,0.833,46,45,8.92,-4.9,22.75,4.014,0.75,8.92,14.482
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,110,96,10.9,2.07,19.74,10.468,0.833,46,45,8.92,-4.9,22.75,4.014,0.75,8.92,14.482
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,110,96,10.9,2.07,19.74,10.468,0.833,46,45,8.92,-4.9,22.75,4.014,0.75,8.92,14.482
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥-/CV≤0.6/μ≥0.5/TP≥-,177,163,12.89,6.38,19.4,21.008,0.857,58,57,8.62,-3.71,20.95,4.913,0.739,8.62,25.921
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥-,104,90,9.41,0.07,18.75,8.468,0.8,44,44,8.42,-5.68,22.53,3.707,0.75,8.42,12.175
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-/CV≤0.4/μ≥0.0/TP≥-,92,78,17.5,9.24,25.76,13.651,0.833,31,31,8.01,-8.95,24.98,2.484,0.722,8.01,16.135
pitcher_strikeouts,OVER,"[-399,-300]",HR≥45/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥-,223,201,7.88,1.12,14.63,15.831,0.846,49,49,11.09,-1.76,23.93,5.434,0.667,7.88,21.265
pitcher_strikeouts,OVER,"[-399,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥-,223,201,7.88,1.12,14.63,15.831,0.846,49,49,11.09,-1.76,23.93,5.434,0.667,7.88,21.265
pitcher_strikeouts,OVER,"[-399,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥-/TP≥-,223,201,7.88,1.12,14.63,15.831,0.846,49,49,11.09,-1.76,23.93,5.434,0.667,7.88,21.265
pitcher_strikeouts,OVER,"[-399,-300]",HR≥45/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥-,223,201,7.88,1.12,14.63,15.831,0.846,49,49,11.09,-1.76,23.93,5.434,0.667,7.88,21.265
pitcher_strikeouts,OVER,"[-399,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥-,223,201,7.88,1.12,14.63,15.831,0.846,49,49,11.09,-1.76,23.93,5.434,0.667,7.88,21.265
pitcher_strikeouts,OVER,"[-399,-300]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥-,223,201,7.88,1.12,14.63,15.831,0.846,50,50,11.53,-1.08,24.15,5.767,0.714,7.88,21.598
pitcher_strikeouts,OVER,"[-399,-300]",HR≥-/EDG≥0.0/CV≤0.6/μ≥-/TP≥-,223,201,7.88,1.12,14.63,15.831,0.846,50,50,11.53,-1.08,24.15,5.767,0.714,7.88,21.598
pitcher_strikeouts,OVER,"[-399,-300]",HR≥-/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥-,223,201,7.88,1.12,14.63,15.831,0.846,50,50,11.53,-1.08,24.15,5.767,0.714,7.88,21.598
pitcher_strikeouts,OVER,"[-399,-300]",HR≥50/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥-,223,201,7.88,1.12,14.63,15.831,0.846,49,49,11.09,-1.76,23.93,5.434,0.667,7.88,21.265
pitcher_strikeouts,OVER,"[-399,-300]",HR≥45/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥-,223,201,7.88,1.12,14.63,15.831,0.846,49,49,11.09,-1.76,23.93,5.434,0.667,7.88,21.265
pitcher_strikeouts,OVER,"[-399,-300]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥-,223,201,7.88,1.12,14.63,15.831,0.846,50,50,11.53,-1.08,24.15,5.767,0.714,7.88,21.598
pitcher_strikeouts,OVER,"[-399,-300]",HR≥45/EDG≥0.0/CV≤0.6/μ≥-/TP≥-,223,201,7.88,1.12,14.63,15.831,0.846,49,49,11.09,-1.76,23.93,5.434,0.667,7.88,21.265
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥-/CV≤-/μ≥0.5/TP≥-,191,177,9.75,3.02,16.49,17.262,0.857,62,61,7.76,-4.32,19.85,4.736,0.696,7.76,21.998
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥0.0/CV≤0.5/μ≥0.0/TP≥-,71,57,27.64,27.27,28.01,15.754,1.0,30,30,7.59,-9.93,25.12,2.278,0.706,7.59,18.032
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥0.0/CV≤0.5/μ≥0.5/TP≥-,71,57,27.64,27.27,28.01,15.754,1.0,30,30,7.59,-9.93,25.12,2.278,0.706,7.59,18.032
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥0.0/CV≤0.5/μ≥1.0/TP≥-,71,57,27.64,27.27,28.01,15.754,1.0,30,30,7.59,-9.93,25.12,2.278,0.706,7.59,18.032
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥0.0/CV≤0.5/μ≥-/TP≥-,71,57,27.64,27.27,28.01,15.754,1.0,30,30,7.59,-9.93,25.12,2.278,0.706,7.59,18.032
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥-,103,89,9.51,0.04,18.99,8.468,0.833,43,42,7.51,-7.22,22.24,3.153,0.737,7.51,11.621
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥-,103,89,9.51,0.04,18.99,8.468,0.833,43,42,7.51,-7.22,22.24,3.153,0.737,7.51,11.621
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥-5.0/CV≤0.5/μ≥-/TP≥-,103,89,9.51,0.04,18.99,8.468,0.833,43,42,7.51,-7.22,22.24,3.153,0.737,7.51,11.621
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥-5.0/CV≤0.5/μ≥1.0/TP≥-,97,83,7.79,-2.27,17.85,6.468,0.8,41,41,6.94,-8.11,21.99,2.845,0.737,6.94,9.313
pitcher_strikeouts,OVER,"[-399,-300]",HR≥75/EDG≥-/CV≤0.7/μ≥0.0/TP≥-,134,120,13.42,6.0,20.83,16.101,0.857,48,47,6.92,-7.09,20.92,3.25,0.682,6.92,19.351
pitcher_strikeouts,OVER,"[-399,-300]",HR≥50/EDG≥-/CV≤-/μ≥0.5/TP≥-,520,456,6.82,2.25,11.39,31.093,0.692,118,116,7.03,-1.91,15.97,8.154,0.63,6.82,39.247
pitcher_strikeouts,OVER,"[-399,-300]",HR≥70/EDG≥-/CV≤0.5/μ≥0.5/TP≥-,163,149,11.54,4.46,18.62,17.19,0.714,53,52,6.77,-6.65,20.18,3.519,0.727,6.77,20.709
pitcher_strikeouts,OVER,"[-399,-300]",HR≥45/EDG≥0.0/CV≤-/μ≥-/TP≥-,244,222,6.5,-0.09,13.09,14.424,0.769,63,62,8.74,-3.24,20.71,5.417,0.64,6.5,19.841
pitcher_strikeouts,OVER,"[-399,-300]",HR≥45/EDG≥0.0/CV≤-/μ≥1.0/TP≥-,244,222,6.5,-0.09,13.09,14.424,0.769,63,62,8.74,-3.24,20.71,5.417,0.64,6.5,19.841
